sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127,sensor_128,sensor_129,sensor_130,sensor_131,sensor_132,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_140,sensor_141,sensor_142,sensor_143,sensor_144,sensor_145,sensor_146,sensor_147,sensor_148,sensor_149,sensor_150,sensor_151,sensor_152,sensor_153,sensor_154,sensor_155,sensor_156,sensor_157,sensor_158,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_165,sensor_166,sensor_167,sensor_168,sensor_169,sensor_170,sensor_171,sensor_172,status,id,site,repair_cost
0,-1350267.85321161,-16979.7387257687,296582.299576223,Off,-8980.68472817023,68522.6526406128,-554.92459193625,0,-8719459.14107755,120261206.800674,0,NaN,0,0,0,-0.805292379933776,292115854.433372,-4225785.95208475,13875434.1051649,fault_code_K7YTW,18947.6837634414,3793402441.42553,-6695.64966612879,-542294.950644975,-5393.10539775895,-25308.8949256506,-94461.4580436597,270555506.991632,0,NaN,-0.959238407869551,0,NaN,-2366878.80961795,-22420.1156626533,-361.566809406352,0,0,33362702.4072608,12411.2954137996,-211106.521570326,-554810.2043928,0,NaN,0,2943.01451960459,-590.265710080711,0,0,0,0,-92293.2923700091,683476282.87959,-221109.396831133,9950.54293957073,33600494.9233705,38208905426.0039,-148605.278914225,6561281.50749516,-1112.05879819662,20330701.9307256,8760855.91728332,4831.91473010113,-3656.32953349133,19481358.9481546,150674.149159752,5629949.1882417,-4436.36327784652,28180611887.8602,NaN,-607687.833914387,-2.27725635853103,NaN,0,NaN,0,-3349703.21867759,853999308.145799,582.656405327236,4598672.01824309,-113106.574917025,242875.81430921,NaN,8716909.55199454,31008045.4700591,1234546.09309439,9373165948.65342,0,1334903996.107,0,0,742200.404396399,-706.081089055062,0,0,op_mode_103,16062619.4512241,1222570910.04724,22048158.2239336,5151968501.64282,69092087.5658756,1499635400.73566,4917101438.61342,0,-11.7285239407387,-76668.7027952346,394076.572835124,0,770184969.085724,NaN,-287782.955131831,NaN,-27596.2725340827,-5418098.6953595,-449295.651885773,NaN,0,0,-334.177986688517,0,-99110.2352055371,944331.925428924,-3233.89947580628,-3139.47273226062,-6543.38430917342,0,0,13.4869732862692,-288436.582206001,120991429.853463,-359236.506641646,0,0,NaN,2399327.65767582,-909646.647419487,358593.546616606,-402068.145476571,-916885.327019883,309223.291063778,82831869.514328,192050892.116918,0,5067771.09450738,Off,0,-80353.1275826413,NaN,0,458.08408903074,NaN,Off,0,0,0,74862016.6452492,NaN,0,0,0,-115651.88138835,-124299.010612978,80058.7842067855,-10.9472367074305,0,-24345.1902104835,46355105.8480624,122686.989564539,0,0,51568624.5730733,failure,4072,296,1660
-1.49932870198698,7256294.27208497,197088399.027348,-4285.73708833182,Off,-6853.30894859879,28247.253573706,7774192.65151405,0,2564689232.60672,-31065.2036580843,0,0,0,120.617652620903,-65502.8743974547,12122.7653963869,-144912.589678123,33496327.0959951,-186707.763773632,fault_code_YRPZX,-71906.9480320973,256462867.176285,-285.740405010783,1018012.99707427,-2808.07036026882,-22337.9771814479,-18572.4198575361,67570.1622684683,0,-5.79483213225665,0,0,905.538823243793,7414194.86021708,30379166.0123292,0,875.477573881401,422694.220988387,15765218.2900212,438055658.080989,-52750.6277239904,-29036.8710413891,0,-74964.0594665639,0,726567712.906458,-1023260.29915281,0,-371.029164951991,-141141.709432814,-22829.44631373,-14526.3189148223,1143032.46241339,2540815.07103471,41073.6904312244,2616024.95196648,105042762.261214,-91305.3146455162,-59.8722160747181,-34.0919631279177,-6200.33927571992,-1140.41370185198,-613.402113512571,2281484.84703815,577252866.590894,12752.31876136,81136487.2040705,13698061.1238341,1789030.86459967,2784.38355577391,-1319011.12612813,-0.597323173190647,0,0,562468.493240502,0,-429160.119643403,497202.484919389,0,11262868.8318908,-32779.8406486392,-6960.53043581669,0,-5248.2262044527,-119.638400718366,53331593.0325626,14963520373.9867,0,330906827589.788,-32711.9040267212,0,1819752.5214847,-38775.3652661063,-213544.338612312,0,op_mode_53,41875617.9438133,-454679.24185369,278646.48052474,41947100.9603005,142923.982707144,202191.521486122,344761538.635782,-13.9401791873412,395106.626505363,-422.699144687497,140669210.191806,2731518.93230574,-23076.5543402528,-289.325760928272,-23053.5805621088,845015858,33672745.7190714,-109370.003292682,-16564.5885140689,1286762848.44865,1447409.48495712,3393990156.7892,-2784.88830894412,512173.130710454,-1232332.57302034,-77219.8683384396,0,-4138.70314161944,-1700.58593738605,-5880.91250625813,0,8.27668791084764,75151.2460138619,1827523869.72051,26150095738.9599,19945.1448299725,-17.2859348230165,0,57.7983411939371,-6007.69131767941,-57.9105450336103,18744275.1103615,534919461.772411,-1139.01679003805,8016025.48800168,2968864674.517,149144,-814.613727206944,Off,0,-2101126.69688466,0,0,2014254.88371415,0,Off,-27.6961259406527,3529.86849430342,0,-49713.2171378272,-119216.567176343,-2425.81328898201,0,-1.34784245223508,25581750.6128078,-11896.5029469843,-98.6532814782054,174509.897973786,0,-16934.9655823912,24039.8200042921,0,0,-11428.0340190326,-189443.506240745,failure,5642,296,1390
0,0,0,142651.253005306,Off,50251772.8157449,0,3847263.98157613,0,-1367776.25134274,0,0,0,0,0,0,0,-2846873.76339313,-444766.127922095,0,fault_code_0GKQM,0,0,0,0,0,-37686.595157838,0,510150.565364665,0,0,0,0,0,62146203.2949136,-1732.45520446278,0,0,0,201327263.993616,0,0,0,0,0,0,-197015.932842477,1597253.04852313,0,0,0,0,0,0,0,0,1063916.79046417,4002381060.94153,0,0,1524.04285005978,0,0,0,0,293801687.821469,0,0,0,12929950443.8193,NaN,33126711.489309,0,0,0,0,0,0,0,0,0,545420189.069392,0,NaN,0,0,0,116077178.587516,0,0,0,-92.8149706058098,-8961.83739891478,128755623.271328,0,0,op_mode_86,0,0,0,0,-4267.67270444662,0,0,0,0,0,0,0,0,0,0,NaN,29573907.9798747,0,126296755.944623,0,0,0,0,0,-45.2007137290719,10442188.6095674,0,0,-5031.13127763218,0,0,7.29156177123187,0,0,-91633.0830559002,0,0,0,0,0,0,0,-226948.441864198,0,0,17374.4166523248,0,0,Off,0,-1060191.26537775,0,0,0,0,Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,6323,297,1697
0,30849235.2459479,2418862.08916276,-89192.5598651464,Off,832125563.540565,-5.60069178127904,7800153.26313801,0,-4538711.30864548,47977170.3044482,0,-9.22337203685478e+18,0,0,8141903.35034805,13.3922181219975,-382717.349790343,26884641821.0114,722761.423640344,fault_code_S2MJR,-1025.66491565835,-495.443888457752,7905578.14682773,1614466.00445681,520910.744138228,568034.618172634,-1376.28493178194,505159.472962674,0,-3.20879895958013,0,0,365808.755076768,-1750479.09776417,74819812.1963647,0,0,0,60234900.3834672,0,67024.5825262276,-2207.8199299245,0,1419321266.32695,0,129428774.941548,-85551.7324017804,0,3195787.12989213,11440732289.8295,0,32245438.6568418,-7788.03318064411,303862140.819921,682.507377074551,83842.4280785418,-1035291.72496159,4519236.35249352,-0.717386606698782,-862.341208893075,8138737.89141145,-6.77996659293074,191162.601557322,6011.9368050762,-22050.2508589172,-0.833020894540453,-12893.7047650538,3188180.86457412,1048787450.82499,0,-401214.893744623,0,0,0,4154.661567414,0,-10135.8139879937,676792.210325629,0,-0.685562771566955,-1223677.69660969,172002.344224808,0,9791912.26884726,40223.4938244303,70877879.6386348,11809764977.6125,0,-1150887.58081669,0,-53.8284387757658,27731327.0064834,75246.1595340254,0,0,op_mode_140,-30046.9292711636,575913745.699605,430.61578543121,83117371.2668779,-47208.2459900409,124014882.12992,-26052.6296420665,0,319414701.970516,-1863.32213691441,-7227.12684598732,0,-884.819480535614,1782531.78054276,-3964.3449592837,-9.22337203685468e+18,6833935.4926803,245256.33334632,-759678.060460114,-587872.994095751,21282.776080981,0,21692624.4140143,-186763.586370065,-24985.731450353,-4260.78511668602,0,-278.78486660471,-5335.18998998788,-25941.3594661214,0,8.04717379499835,-1683.9000180214,-45191.1274384863,1918540279.13911,-206.578206368787,-5.76763943603568,0,45359.6732201358,-1312.3876026041,-206.378872707662,-934.158354145957,-6534.66336342425,1071937.20157535,-535.482125733088,50480207.8075182,3090,82957.6299244,Off,0,363777275.489105,0,0,137148.313945974,0,Off,-104.772165289208,0,0,-1129.50582966519,12113986962.842,40591.6259567313,0,0,-38267.1870378366,0,8569.99936905167,0,0,8127287.16343537,1738.2360559902,0,0,0,163899361.831445,failure,999,299,2040
0,0,0,-2652.76830197019,Off,-5998.08460455383,0,-6856.8190987223,0,100065226992.61,273581788.301993,0,NaN,0,-0.253284916174031,0,0,-955139.00564666,28261623756.8147,0,fault_code_Y4S9L,0,0,0,224314.78883918,1639309.50129288,-16148.000540657,6392678.15756914,-136154.165503906,0,0,0,0,0,141878509.785487,42365890.2897604,0,0,0,-26577.998816034,0,0,0,0,0,0,49508782.9883072,53718621.7941846,0,-187.403759919821,-2123884.17138319,0,-40050.9299973086,0,0,-2440.06784254503,1424491807.15076,55652151.8303695,0,0,986.677482029384,0,0,729112.815151139,0,1506016.27515766,0,0,0,3456135438.14022,NaN,2782103091.97683,8572.80957579672,0,0,0,0,0,0,0,0,755955858.016774,0,NaN,0,0,0,-8405402.62524635,0,9129629907.57986,0,0,1421347.60126702,-13460.2377504405,0,0,op_mode_4,0,0,0,0,38824596.0598064,0,0,0,-43.496746355693,0,0,0,642118230.001496,0,0,77028709010,-1659.19112549128,0,-471670.833438693,0,131721.181483029,0,-6440.31326869259,-284476.028583833,-125.8948489618,409211437.007293,0,72701988.4499378,-13813.5616177725,-86810.9479660688,0,3.81177854287233,0,0,956879734.560339,68879924.0805193,0,0,-0.465199544298283,0,0,0,-529475.545256622,3569444.64222093,0,-1424280.59319995,0,12942605.5010974,Off,0,-1186661.37830914,0,0,0,0,Off,334.624217746353,0,0,0,0,6178260.68639726,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,2035,299,1488
NaN,2066558234.7832,327909969.050469,-13263.5017131019,Off,70133333.0527088,143639.600109331,NaN,0,333629056.748858,NaN,0,113416,0,NaN,201214863.279892,0,4976849354.22051,-12024786.0706645,32868591.9936777,fault_code_OB5AD,0,1455144959.95861,-4866.54593949768,NaN,NaN,-1187.36942632328,NaN,783716810.647031,0,79.7571716624295,0,0,-1245.22628891962,-244514.331756099,-65872.8390139524,-35.3316820813154,NaN,NaN,32447182.6117956,0,443816.647705161,-1381.23306488376,NaN,-105848.140304125,NaN,-44589.24219646,6261862622.61115,NaN,NaN,NaN,-154.373161521414,NaN,-15653.8841716327,-14729.1972053771,NaN,1124668161.94552,90831330.7139536,-18821.3088076416,-201.55578039394,1051.18846537017,-9774.25640808605,-6138.44470450895,NaN,-4.67247394584201,-22665.8808978537,4496.43378441138,-113652.983163967,76366.0684686824,2103913619.29789,NaN,-703321.980875613,3383680.65364762,0,NaN,-17.7884032614178,0,-206048.254677839,-106732.000100371,0,-71.9918505630061,6018288829.67314,-11060.805209063,NaN,-1345.79358662244,-38.5924890998558,-10222.447929486,418501367.24174,0,NaN,0,0,9001730.58067675,-4514.64082099948,NaN,0,op_mode_24,452156294.495668,-22235.7828296227,-682403.166333215,-3825.73914827603,-5782.86529603268,2699540228.34731,-455496.992264387,-2.19180846313718,22166857.8581397,-7239.56706811003,12116920.4626846,0,NaN,72116.6337198698,-46074.344128808,0,-12416.5354999416,1390754777.00169,-508861.569650703,-697628.181553742,NaN,0,NaN,NaN,31594079.781266,114415563.97222,0,NaN,-36690.012504355,NaN,NaN,13.9164256610099,-100082.26648997,72506053.6663821,-9954408.58052008,NaN,577403.648053709,0,NaN,144681420.686713,509137.567024036,-67699.5013771176,12190480098.8105,NaN,-21453.0489183636,64826628128.7186,8279,NaN,Off,NaN,2133178545.89189,470130.037912437,0,148437.819933313,0,Off,NaN,NaN,NaN,1885513.50747865,-2406478.60985544,NaN,NaN,NaN,394690355.354828,34321469.0970531,83547.5421314825,0,NaN,-29.4483554954618,377389.316895442,0,0,0,-110589.048170825,failure,4451,299,1218
0,32088156150.5732,1238186938.92676,2538389.92576428,Off,329928282.525888,4053054.50191609,NaN,0,-333948.530281253,-281748.131970468,0,NaN,0,0,-6878.64483128128,-0.156855947399394,-1479770.86439974,-16112988.5560871,-1643672.26443716,fault_code_OB5AD,1001114.02837034,-3741538.25277634,-44732.1524590622,9399604157.52285,-52531.5858993757,-44384.568290941,52900212598.4584,-167685.144821352,0,NaN,-1.3977651766038,0,NaN,-339626.816562947,3738171.56604199,-1216.75992577005,0,0,-8035.05349058371,327720.965992459,-210127.438865665,7029625157.03396,NaN,NaN,NaN,-2573.62260202352,2790420.08925246,NaN,0,0,0,1014933607.31551,-710866.833713801,11011160214.1619,-1170.48094314437,1589537.64177766,3419472.97918651,-92035.9913651028,-474.805457289375,-809.625354012182,-33024.7646064702,-1014.64294330499,-18.4960599300182,-6571.27445994303,-102346.288890554,3264151.75212463,-205807.240562111,127095.404773059,-1616761.85695869,NaN,-2148377.90802585,0,NaN,0,NaN,0,-1319523.25938223,-115388.113300004,-0.13314960562993,216818785.01155,-149927.704580917,-47282.9751021056,NaN,1821292.90552987,-551.715165466801,154894313.720938,3350790.09465034,0,NaN,0,1343381.65664148,-50447.0094475314,112895.110012909,NaN,0,op_mode_2,31861048391.9557,5123374865.11913,-184255.244671007,6211423733.813,-45283.5110370157,-1554950.27272656,-302976.904435662,0,-1258.51610182022,5830113.20926094,182071445.464948,0,164807445575.986,NaN,-163763.439342424,0,931529575.768516,128484337457.833,6470579235.83275,NaN,0,0,138960.668383396,0,-493775.250836261,9562609.05435043,18494700.4411967,461917383.814273,-45248.4221453702,0,NaN,18.0942919869148,-448940.334936969,178102289.731601,132404489075.31,0,0,NaN,-1574.69397013075,-40793.8036716087,-20325.3624063244,-242047.199969546,-332606.938776357,2720538.44692368,4581775980.26626,-678884.153733286,0,-762.746715804898,Off,NaN,-4068979.33774778,NaN,-554.78889414141,0,NaN,Off,NaN,NaN,0,14480250633.5207,NaN,0,NaN,0,335493014.605162,25513931599.8523,-1253.16278099789,-20.2521372968466,NaN,2356507816.55638,-369656.773010148,925909.332823468,0,-3.6907036589938,-149268.246329211,failure,5441,299,1341
0,439815731.22767,34379937223.1856,18612797.4237099,Off,-61196.1151886644,-466.446860577636,NaN,0,231732485.505151,433495961.408629,8747270.53473305,8198,0,-0.682404677196786,-680599.428133333,91453.5506932387,-6042975.07826241,-4915645.60327772,-287187.933293694,fault_code_UVLGM,184.566447837396,-1633007.62642964,363860.567039436,-8883.66369061422,-28642.4986577822,10486.2336959911,-726966.867103626,-87170.5908625926,0,-2.1059622553616,0,0,977796.850882987,19304895137.9399,-12492.4748314306,-0.0931259237583994,0,0,13621464.4688493,0,-213375.931397223,-40413.9810869625,NaN,109650538.903928,NaN,39595089.0470584,4552129813.5837,NaN,-78.4089343897119,0,3936671047.1358,-7984.14712563682,-419716.466833963,-131540.219431144,-1000.54575102714,-41437.4375184119,-2859098.7754877,-2291.62138822325,14008488.0634593,-765.450589367237,-93102.27283505,-14298.7987676897,-103.83204545787,-1072.15709732526,3453647.05894291,-628.361718216488,15866493.1145038,-457.790157979687,-4824887.58741872,NaN,7054553.78002094,0,0,0,-276.700962448823,0,259403408.104988,9990294609.72899,0,3991192.08088742,16778816.2314345,-456236.929144801,NaN,-40239.327067823,-7629.48950755703,1648228710.68161,2444954.01904074,0,NaN,16216342.3427399,0,-6309.58829819317,9692556.60641905,NaN,0,op_mode_127,-301103.647025919,886722628.301035,5742451831.39691,-20867.9034974253,-41367.5862851123,232141342.82275,4869898296.52829,17396.8517500874,120336799.39393,-102426.180859174,-255384.339364264,0,-12314850.8351841,571.360386605366,-150403.447621497,NaN,82429204.9982191,29525205031.8116,-318509.611973734,125634694510.5,-10.6724996090938,90419989.2026767,664075.376473576,0,75702793.0530098,3764711.04532393,0,1529258.21095755,-13258.0276977535,2822720722.05854,NaN,7.24943409762277,426836115.965343,21442832755.9937,-1655036.97606392,0,4684027.72689606,0,-17.7045651435969,-718445.418674827,25020217.0902384,15356808.6611767,59492094.8751737,5459286.43640657,-195699.326272596,2125814036.2884,-9.22337203685478e+18,19937240.0236802,Off,NaN,-1753895.88312576,3791.31822598625,76863.2103765622,272697.059634204,0,Off,1861066.68058143,NaN,0,21822913.0518653,87601077.9364072,-2816.58178857811,NaN,0,2702632695.53473,242570.290555231,-5541.06766661237,633.879181403761,NaN,-16856.5385985334,-16274.2654091667,0,0,0,6438974.44261957,failure,5571,299,1685
NaN,-1930374.57032804,-567800.249976775,468913.496809866,Off,1909350.47843247,27673.873070868,NaN,0,158701897594.261,NaN,0,0,0,NaN,0,-0.15718648044201,-9263685.78241681,765375605.77415,4878198755.49387,fault_code_GGE73,-378.416365797601,32857902763.9876,-8346.66001611295,NaN,NaN,-3476.05308685892,NaN,-12863.4458203931,0,NaN,0,2454709.27937069,NaN,3428750051.31556,-7483.91948446509,-5417.9095299246,NaN,NaN,-6386.62151044106,78.8625084812187,341437272.272662,118402202.462097,NaN,NaN,NaN,-156.473488936281,-460.846678076108,NaN,NaN,NaN,0,NaN,-460284.36942841,19291188.8897964,NaN,-120322.276922147,-3563518.59169824,-81413.8932103139,845735.026361506,117.502652878086,584531.604121627,-10569.8855891727,NaN,-10870.2899625256,146434.451624099,-311.671332200117,-150279.73757271,-4306.04073616823,56257679.7665663,NaN,425559188.071335,0,NaN,NaN,NaN,0,42723136.4218285,-169009.592368328,0,294804.98012243,178192838.06944,54306408.3866971,NaN,25275958.2770447,-145.993263415307,38342854.4830913,163401138.261933,0,NaN,0,0,769149393.775413,306565304.327568,NaN,0,op_mode_115,-2433880.10452504,-3203486.47573355,-2411237.77712527,676952400.923107,-11337.8186466428,-25656.0981912904,472723143.74953,0,-1673.30107925722,-623.183626729936,-104280.878451708,0,NaN,NaN,1555621213.58346,0,374880563.776894,-331772.398729859,-1782897.41803528,NaN,NaN,0,NaN,NaN,53457633678.695,40134715.3552393,10248449.6412498,NaN,-107738.588960356,NaN,NaN,2.06449167568161,81220502424.6975,-1334832.64378945,-222306.885682837,NaN,0,NaN,NaN,833665006.281464,13802600.9611029,-90259.6191394734,-201046.813785746,NaN,-213786.959663105,-201937.978076778,NaN,NaN,Off,NaN,9691120023.16768,NaN,1326510.60516017,-5.82263993256171,NaN,Off,NaN,NaN,NaN,1010959060.69949,NaN,NaN,NaN,NaN,-1822.0079603843,-626756.025381876,697375.801282042,3074537.18094372,NaN,-1436.15423827252,-665.507796266889,324879.585968685,0,0,1046836742.99063,failure,5629,299,998
0,5892180057.88273,5755457.38361958,92319.5577378425,Off,148804133.03304,28589555.5031332,-348.292115229476,62045941.2815975,-1229599.94396742,1488620132.67687,0,NaN,0,0,0,-1.64210568586424,-4780687.56499548,-5142790.56181449,134578640.735995,fault_code_GA3LA,39583.3601386485,-4144351.83541319,377639.522066342,4212036.49753936,306511558.197429,66081196.0398247,39937719978.5144,604236271.381776,0,NaN,0,-1984874.66887468,NaN,1752813648.1202,-43551.2134040541,-4669.97420578251,0,0,1127614.88574271,4367.9980579799,1843917.06978952,-168064.000138934,0,NaN,0,158878.745725022,1416.95129859275,0,-340.827381067186,-6075516.6020014,0,13405422.4640535,391279140.422435,-142323.654851967,-952.41638399114,390114841.524626,-912975.592847734,-19269.1820276781,192083.253588453,71.7381289102872,-610.026640318116,4877062.36835319,-132.36954818335,-5992.57303089757,29597.6374904059,-255.258549414003,-678302.687558971,86755.9451628693,182232730.77417,NaN,-274098.323117299,148001.880574244,NaN,0,NaN,-69636.9200258206,110659942.689944,-1904.85765618938,528.99235262497,-298.467964922521,83081153.0391135,-696806.510095614,NaN,-48954.067455402,606805.915369348,-2148.03099142306,-3666855.63782624,-314.35534463073,645661224.37553,0,0,2256352.54826431,-495.995919789966,0,150434.103912772,op_mode_80,-2483515.95900706,-122499.776392778,6272464.26874621,3278825543.70447,384000.862999705,90870821.9809744,-151697.323468486,105372.336003139,49787564.0470694,10340.6275625561,14944574.6121968,0,264860994.539611,NaN,-24384.2873469089,0,-37635.4918608802,-435976.770173426,264808.740284879,NaN,1028742.56188213,0,30368.6365664929,0,2109508480.11314,-8776.88849300562,47183476428.0304,4248654.34820189,17476147.9418888,0,0,4.7080192736794,27573953322.8967,68294920.3386325,-1938326.8189192,2318869.62435281,-399.181733731461,NaN,11513.7467422916,15643140722.4389,8606951.76445221,2329232965.96488,17319680150.4422,4542889.87411451,19319914406.3244,-1613463.26342116,NaN,-185.566680690637,Off,0,32888853124.5412,NaN,0,0,NaN,Off,-5048.36429882022,0,0,-932167.963846449,NaN,-3591.41546249256,-244.353078236411,0,668328438.427053,1324034.71751189,4768251.94084773,-267.657378820891,0,241481.879165005,333.401704927398,5415893.08088105,0,0,2215496376.20519,failure,5658,299,1513
NaN,491585523.388107,2496615554.31977,21001006.1871203,Off,-37851.9981124729,5688865.54457437,NaN,0,52285433.2203697,NaN,0,0,327903980.228841,NaN,-1196831.65477239,0,-830288.760280449,705407005.550916,4753146311.1957,fault_code_BHBTL,645.99103309512,8387660928.24807,-44074.1264883375,NaN,NaN,416485098.208184,NaN,-20522.1055678102,794727.156250122,NaN,0,0,NaN,-2544654.58001167,-1901.28710156031,-23.9144937957243,NaN,NaN,98225.5157165027,0,3042374.84575646,-237251.107316523,NaN,NaN,NaN,337330385.702072,-64828.5286581216,NaN,NaN,NaN,123848.890615933,NaN,737311807.61317,-607559.82835191,NaN,1606471571.95296,-67406.3840962995,-39643.5912999563,38669773.9197558,373.32107392919,137332793.48564,-18162.0338857663,NaN,46321.8301935508,-2612.24382880487,32843354.6294636,-1078536.02880599,7728661.04446247,-317667.667593359,NaN,-346846.397859593,0,NaN,NaN,NaN,0,425903544.834927,-265389.435217613,0,-4515.30169966073,-1217963.52626687,-6827.67133464763,NaN,-4447.84576876439,579033.898666188,249060318.376813,-2272752.77324902,0,NaN,13542398.8830444,2114361.69642248,-33328.7765476073,-1551.72380790516,NaN,0,op_mode_27,17116264.3600543,-32669.897949039,-1768780.81124676,-269376.056929871,43702778.4872561,-31110.8014445188,635621753.382467,-35.0904197252748,13544.6454085645,-50100.3116521165,449230.692263086,0,NaN,NaN,-233557.54528754,NaN,-2210.92364240637,-864466.425070236,1588902481.36364,NaN,NaN,248744417.933986,NaN,NaN,-240196.973095152,451780761.747995,0,NaN,-69319.4961977676,NaN,NaN,14.1009397242443,1648903548.46081,49857798836.9081,-155331.601969175,NaN,-539.016025504923,NaN,NaN,-610990.053673176,22439.7653804945,15857075.9749636,33147502.7600675,NaN,22387727.4172757,-1127851.80876662,NaN,NaN,Off,NaN,-360648.770109951,NaN,0,4060150691.41867,NaN,Off,NaN,NaN,NaN,2900562937.43034,NaN,NaN,NaN,NaN,32824339106.5579,29862884.304707,-118.651159820528,110153.238751376,NaN,179797.261721961,41021662.6104844,0,0,2008603262.36123,-551295.173500161,failure,5795,299,1218
NaN,-6285096.83685092,1571011993.18016,-35822.3234303904,Off,131218090.977597,NaN,NaN,0,185835875.233885,NaN,78287.5161752165,0,0,NaN,-588015.924441267,-107.165572369893,38663799556.184,-342313.681911666,-165520.962454818,fault_code_PS9QQ,-781941.53902433,9287780.25601243,1090296394.27614,NaN,NaN,40283905.9256644,NaN,-6490.15512085076,0,NaN,0,0,-950.775298507952,10523101.3202501,-1790.21054461998,80769557.5310863,NaN,NaN,337767971.87072,-17876.9873112915,671765767.474933,-47582.5110846482,NaN,-519683.6752826,NaN,-325185.19097892,-51199.1963624887,NaN,NaN,NaN,-390733.009799214,NaN,-43057.1761885544,-106618.253547037,NaN,-1607.50427025433,-573036.306435962,-50834.2621884588,-1701.51370732198,-1028.07317878958,-508409.763888524,2186880.46095648,NaN,6587544.13788792,19152341.8812681,-273.346327106146,-96751.8473483581,11364245.7665358,23524156126.3376,0,-350319.58779827,-8.24048335576214,NaN,NaN,14532.1212365843,0,-1378325.43020196,-2433596.0438714,0,-2161.27651163705,-831698.659417943,-74728.2139159228,0,-6391.35122266133,21094928.1648547,150236921.21998,1224235988.93276,0,NaN,-80123.665480243,2140522.08991823,-1141.21428828397,-1646.54921515433,NaN,0,op_mode_103,2451906823.34377,-797350.350028568,26896363.9605607,203596.883010726,897448473.172025,-53279.6980866835,22985858.6784023,57499.113527547,27768975.837299,-17960.5773638546,-185806.028214607,1021729.1273973,NaN,-1397.39474905624,7658618.04395845,0,4873898.54926522,14648804.3972969,877713517.049195,-1030271.31026221,NaN,-211223.433480846,NaN,NaN,-145391.422584785,808124.812738931,0,NaN,-8593.55690190529,NaN,NaN,9.04044049918734,1056440.34096997,1613604421.17421,1737958048.66948,NaN,772902.19473094,0,NaN,-39017.7167560814,148100339.55404,1400976.95425514,-55925.6114794237,NaN,-13929.5737815619,-128247.248774426,NaN,NaN,Off,NaN,830547740.14201,170291.451009784,32256.0045518249,35368211.0235146,0,Off,NaN,NaN,NaN,-14083.7059678597,-1200397.04900707,NaN,NaN,NaN,4696665327.33019,-3128.7933171537,-27.6854600332148,1156678526.05547,NaN,15222092.5013966,6889958.40351087,-1979.44038460205,6.77991354779039,0,8001077993.64539,failure,6224,299,1636
