sensor_8,sensor_21,sensor_87,sensor_97,sensor_140,sensor_167,status
5473832.38280285,fault_code_YS1PE,31546.184125817,op_mode_135,-10205.9716909151,7617.96613865831,no_failure
9913501.80592294,fault_code_FXLZN,6695.47423046606,op_mode_63,2911944.60373716,-397.509924771696,no_failure
18688728.9855065,fault_code_A86VB,81783475.4231607,op_mode_124,-106955.816228875,168304.378752492,no_failure
1076545.60412798,fault_code_SKWTZ,22415.4681884876,op_mode_62,4243782.73172527,126.400424763372,no_failure
53659.119774408,fault_code_SPTO1,-4062.79836727713,op_mode_130,-63557.3307571614,-1230.71652908259,no_failure
355639.395158879,fault_code_PE7EB,-4295.32970253109,op_mode_14,4166667.25758166,2982143.71576784,no_failure
268111530.676219,fault_code_GGE73,-1233.48504165917,op_mode_127,642993.231676384,-1012.03743708599,no_failure
1232658.53663153,fault_code_JK555,1216.43455017348,op_mode_126,-2610.52892115011,-7.76060507321905,no_failure
2550990.56289939,fault_code_K5D3E,225.989472063761,op_mode_131,-2079.79727577936,19287946.8452443,no_failure
-1149.56397557953,fault_code_PE7EB,-4545.43102858272,op_mode_23,3623431.34993293,-2.63774380358262,no_failure
-1020.1894633461,fault_code_9A40P,388848.253124483,op_mode_39,9252658.37313663,-159.540923792645,no_failure
1274776.36229093,fault_code_NTWNT,-1651.25423421488,op_mode_115,-25002.2148233187,-118.385223402,no_failure
112816672.62109,fault_code_RBJH5,-5870.0647131997,op_mode_138,-830.590633782051,23235.4150100018,no_failure
1425876.52449049,fault_code_ACR9Z,36053680.6014849,op_mode_6,-27590.2752771463,5201083.51978003,no_failure
-6658.1179267822,fault_code_FUMXE,6743973.84281896,op_mode_130,332608839.318265,46137.8631351059,no_failure
42330728.9727229,fault_code_RBJH5,-36.5350645531024,op_mode_130,3150817.69756513,-1235.99326450413,no_failure
-730.787012734853,fault_code_EFBJU,-21.8077859768601,op_mode_19,-3151.10199131999,33411.4698710041,no_failure
22724.3425758931,fault_code_K051L,-7335.47068463834,op_mode_97,-6943.16357507667,-440.934166114187,no_failure
-10513.6571231056,fault_code_I2E13,1395634519.61018,op_mode_10,5559716.70629556,247148.364884196,no_failure
11326.2201703243,fault_code_T3W6Z,10201477.9819127,op_mode_136,-2071.04776917165,-1918.78360285001,no_failure
-273.300707342132,fault_code_ZYYVW,215188.16033797,op_mode_108,-1719.11061875753,498.887454130785,no_failure
-284.496285980158,fault_code_ML7TA,-3329.16211191895,op_mode_81,10002.1385344923,52.3805766843073,no_failure
-4748.14378799942,fault_code_DH0A2,499964.080100407,op_mode_66,383812843.165886,-1899.41097475079,no_failure
4131314.56323113,fault_code_T26Q7,5622464.28014019,op_mode_112,4173099.4959386,-5.69342911619206,no_failure
-580.50094831964,fault_code_SKWTZ,148802.07490437,op_mode_127,-152.857821090118,70053.8370938132,no_failure
113937949.786088,fault_code_EFBJU,-863.175857206584,op_mode_136,6801195.30341933,18074.1645305859,no_failure
-205.232396133472,fault_code_UVLGM,11352.6298785436,op_mode_106,8848096.68425438,123842.845927294,no_failure
78827.8795885207,fault_code_26HXZ,3300.21778885948,op_mode_129,366919.011020933,-514.033357801806,no_failure
-444.279326259461,fault_code_BHBTL,4936940.70689479,op_mode_23,-107320.642510063,-1026.22316724603,no_failure
-9236.08743904548,fault_code_60NRW,55191.2581945555,op_mode_132,4846078.72453496,3276209.92531375,no_failure
74128860.4189892,fault_code_T46OI,-789.287512567248,op_mode_2,2602040.0839544,983325.40726126,no_failure
10957.3107067949,fault_code_XG82M,156706140.419428,op_mode_69,23956.7395673963,-631.308155367188,no_failure
1398178.86486817,fault_code_R3769,7436.21956872119,op_mode_127,-33.0080083912907,-0.166206301045825,no_failure
2816.9732807321,fault_code_4DRFB,-13500.9773967656,op_mode_37,3486780.3136132,200365.709683271,no_failure
-4042.33140583334,fault_code_LT1Z0,-623.947595921708,op_mode_62,-39460.1733672778,-74.2837018262823,no_failure
65935302.0707348,fault_code_LT1Z0,-20.2602520666621,op_mode_140,-3062.37937532358,4606.71829088784,no_failure
-3051.02729337582,fault_code_ICSYY,383347.114702256,op_mode_129,-1688.46890493837,19943.1384271432,no_failure
30263.9704268124,fault_code_SPTO1,-1465.384402302,op_mode_136,-79.9610286459174,3258.09386270213,no_failure
-3250.68383573775,fault_code_6G5T4,-192.302156261766,op_mode_100,2424907.46673476,-621.426313830979,no_failure
-3356.82783097824,fault_code_B5ILY,2701447.18052316,op_mode_144,-23905.5213872893,57513833.9076748,no_failure
-2754.53831606505,fault_code_HMFYK,4326.97150292461,op_mode_94,-4477.54387911734,-2.03144953070268,no_failure
-9454.66231748747,fault_code_YI656,50.5088593735873,op_mode_36,-96359.5134616049,-6621.92690341038,no_failure
4899679.15052633,fault_code_ZYYVW,-1404.69965488551,op_mode_133,6624259.02353195,58212.3456737454,no_failure
-849.465778542657,fault_code_HBL5G,-44.8900853875824,op_mode_3,-2440.03702295649,-0.10954795745814,no_failure
-6456.42890827753,fault_code_QKYCE,-219.968402733741,op_mode_138,-60079.8717408317,137644300.027462,no_failure
73679955.4461508,fault_code_EFBJU,9460249.05346611,op_mode_104,-21282.7164018697,21280.007658857,no_failure
-752.79260186825,fault_code_7XTYF,-187.485260205163,op_mode_131,1140139.38804326,1.53913464377631,no_failure
-1198.98489634227,fault_code_3H9PK,-112520.943492559,op_mode_143,-4506.06121685678,2792276.94183844,no_failure
-860.687188757498,fault_code_K5D3E,-3072.40034041747,op_mode_122,261481.551469061,-194.821213777001,no_failure
117518303.53446,fault_code_YRPZX,38177.07789641,op_mode_1,-1850.58479440883,-3297.09216395639,no_failure
4435.83801246492,fault_code_VIYAO,-47.7645672203883,op_mode_51,3363800.96664647,-37.9658945224697,no_failure
79314204.9932737,fault_code_UGX4C,-59.9920769442532,op_mode_129,11127168.6066677,-678.689378143165,no_failure
65279.1386233576,fault_code_KBJOM,869815.209753407,op_mode_126,63976442.9990512,-6429.39108721723,no_failure
55474.252745429,fault_code_OB5AD,2130568.40349172,op_mode_43,-2201.08317412745,2933442.09447993,no_failure
-65.5866678243909,fault_code_IC14Z,512719.886994505,op_mode_93,-3.90869179492667,643995.532734872,no_failure
161525007.624485,fault_code_T26Q7,-68.961646088136,op_mode_7,914135.726874034,-19395.4284986756,no_failure
-36.5041461389275,fault_code_HBL5G,-1472.13528104563,op_mode_128,-2255.83383618421,590073.718240987,no_failure
62888.3193411644,fault_code_K7YTW,407.634250845701,op_mode_139,-81.0502130355834,-0.0975833377408417,no_failure
-551.078773708303,fault_code_GA3LA,-3106.23918084733,op_mode_136,-590.292251781488,-81.8548638564232,no_failure
68414587.7313302,fault_code_8343F,-30.0683579244327,op_mode_120,-20593.2852129223,784.977911871005,no_failure
-352.786688774311,fault_code_I2E13,-347.573226083037,op_mode_112,-1703.27161469973,-1501.60629221313,no_failure
-2214.92536889764,fault_code_FXLZN,41762106.0513913,op_mode_120,128967.866121494,-0.272947072842615,no_failure
17086566.1859575,fault_code_BHBTL,246778.42153015,op_mode_144,-1473.63837792346,-0.800731843502138,no_failure
-96.455641824358,fault_code_8IKRX,-905.387799373562,op_mode_138,1769.06991194485,8285.3054075536,no_failure
146794.971866674,fault_code_K051L,526701.973779362,op_mode_93,-1155.06085702986,1117714.27115828,no_failure
-3854.83800653148,fault_code_7XTYF,-177.785501038193,op_mode_4,232411234.838324,7968812.87447297,no_failure
50632.6781664707,fault_code_PS9QQ,-4179.48639923193,op_mode_65,-77755.9627422416,5170324.51554447,no_failure
3232009.82954658,fault_code_8343F,-1438.30174598019,op_mode_123,241692.309323594,6305.22826735333,no_failure
-8000.66243710748,fault_code_HBL5G,9612979.61751396,op_mode_86,1023840.92131041,46073816.6345458,no_failure
6210887.65635622,fault_code_QCZSY,632979712.790688,op_mode_109,553039684.73626,-7961.17520343658,no_failure
-13622.7774132987,fault_code_0PHGS,-13800.3396795012,op_mode_60,160805480.285263,-48.5843080154623,no_failure
2791022.55566906,fault_code_KYTY4,10167.8596523406,op_mode_138,597837.674539452,-453.081361725253,no_failure
10078806.9860618,fault_code_ICSYY,4446.89122989411,op_mode_108,-16154.7641016701,-306.908422128531,no_failure
-3409.71275407862,fault_code_6G5T4,-212.825592928332,op_mode_124,-24553.9615755519,-6405.27101780476,no_failure
5584323.32132818,fault_code_YRPZX,-10.227641186762,op_mode_128,-5327.91161323998,14691.239628771,no_failure
10242.6999088043,fault_code_ZW1HB,-7286.64722757983,op_mode_140,2448935.88360507,6274459.63302554,no_failure
-996.217216097417,fault_code_WIHNS,-481.786801770346,op_mode_146,-1899.68885331943,96.6362779185851,no_failure
20787952.176292,fault_code_WIHNS,1325.14929100568,op_mode_103,224092910.4567,-1414.42137816236,no_failure
-1694.80256291505,fault_code_PS9QQ,4443360.75346918,op_mode_7,-15690.1709851759,-19.9823228191134,no_failure
6284650.30116717,fault_code_PNQBF,317545.669543331,op_mode_92,-195382.092129618,12677562.3597428,no_failure
-23.6063330670987,fault_code_KYTY4,264468276.518602,op_mode_129,56674.7501055025,-908.840484559122,no_failure
-8033.86414571783,fault_code_ACR9Z,6925.86818270427,op_mode_144,-15445.5521712188,-1548.53215658885,no_failure
-81.3663789332688,fault_code_YRPZX,1891932.58138225,op_mode_62,-886.103812007261,-21.8061378547628,no_failure
-1405.22126244018,fault_code_EFBJU,23069983.5112294,op_mode_128,42926689.5158514,-3681.75643370299,no_failure
130554.366716665,fault_code_BGA9G,1620550.10902612,op_mode_53,-3965.17129600614,-2689.25194353058,no_failure
154960.713774578,fault_code_FXLZN,-36.9748649863284,op_mode_5,-3788.92893868336,-203.741748472215,no_failure
17958580.9919928,fault_code_WIHNS,137020.720634966,op_mode_88,-11185.8755113993,234112.62625639,no_failure
14398.4141461924,fault_code_FXLZN,-183.765633365357,op_mode_110,113189104.762899,-5824.93323912906,no_failure
-4086.24985442641,fault_code_ML7TA,1404.46893458183,op_mode_66,-2569.61941830958,-90.5479317533745,no_failure
1401631.6929259,fault_code_SK9V8,2015.50147112997,op_mode_45,1909586.36522231,3260548.17722103,no_failure
17075628.7305711,fault_code_TYBUI,150091.650403401,op_mode_6,22687056.2889122,-90.5655273302073,no_failure
-875.468421555834,fault_code_6AIIC,24058796.4109889,op_mode_137,-25411.3687296216,-3854.01696438641,no_failure
5453.89308226323,fault_code_EN7KO,688082.392010284,op_mode_144,133702.074785209,-0.231751775387781,no_failure
-442.291015116642,fault_code_PNQBF,21429.4140796637,op_mode_135,-18109.3588326931,-129.116507413607,no_failure
22582508.9090227,fault_code_5UHHM,593264208.907996,op_mode_109,71020183.4969812,-102403.698290614,no_failure
950211.973010941,fault_code_K051L,-5853.37085158755,op_mode_37,-254293.176207583,-10437.2523197388,no_failure
3125183.52524506,fault_code_QKYCE,3057.02184211543,op_mode_62,60348.6773133704,607936.29235195,no_failure
-1470.07349655049,fault_code_SKWTZ,-7963.00810054744,op_mode_120,52491.6068316431,-22.6193267252857,no_failure
5702714.53478947,fault_code_PS9QQ,-43.6974975782216,op_mode_43,308557.093534141,63922603.1589291,no_failure
-2617.81298884198,fault_code_OHPNO,-5.6156039217779,op_mode_117,-13890.3239708129,-3444.44494836746,no_failure
-1046.39531990172,fault_code_6G5T4,2703.80928238194,op_mode_19,-480.151416811652,26244.4249351789,no_failure
910100.773978475,fault_code_GZBWQ,1122283976.93844,op_mode_43,288024.129500203,-971.339301679216,no_failure
-6524.21429025835,fault_code_VIYAO,881.465782426431,op_mode_135,-11084.7823259153,-6040.47097048052,no_failure
-152.826104971306,fault_code_K7YTW,264488.191958528,op_mode_125,14358447.7763318,-12.4598938915606,no_failure
-986.140525175999,fault_code_VIYAO,4400076.87708494,op_mode_123,97537099.4578546,-1378.91249834797,no_failure
-848.912384975522,fault_code_AE7GF,-248.631246712252,op_mode_53,17102.7128793832,164.84256401222,no_failure
-2269.89080108569,fault_code_3CEGM,2768166.99047364,op_mode_140,559464.496997361,-27.7077602407269,no_failure
48232770.640475,fault_code_A86VB,7696.68396713729,op_mode_24,-3340.97569231918,-12600.309851993,no_failure
-797.896762421514,fault_code_ML7TA,1074202.96356111,op_mode_100,-5615.00349532293,358974.779920571,no_failure
-277.153213119748,fault_code_HG24J,1389.56873337149,op_mode_132,74479829.3088033,44387698.1730117,no_failure
-1286.25181536392,fault_code_WIHNS,-298.052521976531,op_mode_131,-34169.1897534369,301322.082505257,no_failure
27047079.7171344,fault_code_UVLGM,-811.360901724813,op_mode_44,-13171.5909099022,668593.302433765,no_failure
-3428.12625441518,fault_code_YRPZX,-958.349486022951,op_mode_129,-2156.380766063,-48.9474208108424,no_failure
-1167.07016903933,fault_code_QON2U,-132.570703565001,op_mode_130,108759.701906476,78.9944142644468,no_failure
1802474.71766407,fault_code_GLFO9,-6133.42045225754,op_mode_77,6202901.20347168,59579.7935624641,no_failure
8142.29687952414,fault_code_OB5AD,-103.933544915896,op_mode_137,-17318.8577690342,5026929.22637313,no_failure
962671.411724043,fault_code_6M4HA,2763.07364235949,op_mode_104,-107069.006977377,-1097.0886400772,no_failure
21249691.3708189,fault_code_HBL5G,110929.18804102,op_mode_136,9379245.14582144,-2610.95465279743,no_failure
12486.9940449785,fault_code_NV64X,-29041.0115375144,op_mode_130,2027161610.37675,1206487.25674364,no_failure
18404330.5143592,fault_code_3H9PK,7448.63186788513,op_mode_6,-24672.8973155574,69841709.5552091,no_failure
-2570.36417946791,fault_code_B1YJM,67564413.3649839,op_mode_140,163861.333711907,14189.0008030297,no_failure
-245.48400406173,fault_code_QKYCE,-238.316189206525,op_mode_140,266550849.004385,-1484.05304895973,no_failure
-3107.56880949471,fault_code_YI656,-28.997908009306,op_mode_133,-4975.51891800531,21160.3970454737,no_failure
-246.900203494356,fault_code_RBJH5,-92.9813795271081,op_mode_65,3650870.71458269,-9.05470056162603,no_failure
-5366.61505410691,fault_code_K7YTW,135595.736062094,op_mode_59,113453326.748412,-261.564887875492,no_failure
-8788.8315151495,fault_code_YS1PE,664278.161920732,op_mode_100,16798.6361419783,-535.945482501989,no_failure
-288.580451804887,fault_code_GABY8,-11.9397108474941,op_mode_128,527509766.38161,23569.7669262393,no_failure
14691497.0490533,fault_code_WO2JK,2253555.70155755,op_mode_136,-90166.6751012167,154047433.678648,no_failure
-924.679340514328,fault_code_BHBTL,6541.83008615349,op_mode_143,10232.6016844236,193975.226338895,no_failure
-6253.24252672678,fault_code_8IKRX,1154208.4825293,op_mode_130,-981.71537525586,-27644.6711016008,no_failure
-5707.97688726603,fault_code_S2MJR,-12361.2824909946,op_mode_7,-30955.0798687224,-1227.69922681889,no_failure
82639577.6547509,fault_code_9A40P,-34133.7360828506,op_mode_144,-4483.2203834079,-42.2687088322932,no_failure
-146.144130522983,fault_code_AE7GF,-729.933590414201,op_mode_92,17985193.2045967,11641702.7032146,no_failure
-22.3940508348932,fault_code_JK555,-996.207804264588,op_mode_130,634234.556169339,-0.768716850254338,no_failure
-3160.97497123163,fault_code_9A40P,-744.384529076408,op_mode_12,106307356.283888,278679.689300632,no_failure
9750.37895244052,fault_code_K051L,1933487.56067343,op_mode_130,289124505.906311,6255141.8791332,no_failure
-5457.08029392204,fault_code_26HXZ,-342.370228114074,op_mode_77,49610.643289155,8276.1054719969,no_failure
21669928.8004786,fault_code_DHYCS,-7128.58793141024,op_mode_103,-2866.59306509442,-0.427129556180109,no_failure
419.001757276642,fault_code_QON2U,10913983.2850702,op_mode_136,-96.9043053109054,30428.0530591796,no_failure
-415.146801799905,fault_code_983JT,-5320.05227196802,op_mode_125,491735.009367833,2060688.03356959,no_failure
31741086.1268908,fault_code_IMR52,3420896.75021537,op_mode_129,34947.4182685641,506.201965012896,no_failure
-13672.3059289867,fault_code_OB5AD,-0.574835203049214,op_mode_129,11252406.0542808,5823046.30128837,no_failure
26436844.3208435,fault_code_EFBJU,-855.876945565471,op_mode_40,15707.8106441025,227.39000931107,no_failure
1121955.31320134,fault_code_SK9V8,-55.8621311002859,op_mode_17,-11451.5743429072,-627.206755415804,no_failure
-3681.11568488449,fault_code_UGX4C,-690.925014365712,op_mode_66,2757.21890573601,41.0455442160563,no_failure
-2278.3331991071,fault_code_YS4R4,-150.077660851583,op_mode_136,2729458.46394314,-13.6435150075334,no_failure
2376912.95486918,fault_code_99HUK,7918.70906481056,op_mode_115,3564597.47201161,395.842403331479,no_failure
480451.131134609,fault_code_9JQHE,148699559.58636,op_mode_141,936986652.536027,-7869.11332810963,no_failure
-9309.96813089859,fault_code_WIHNS,267449.948189768,op_mode_135,178033.692747523,-121.6840198608,no_failure
154566.13358852,fault_code_PNQBF,-704.866646917428,op_mode_134,2381993.46129502,-837.699002474717,no_failure
-3957.00070698703,fault_code_6QSG7,-30463.3986027522,op_mode_78,2066467289.69807,-3160.36247706402,no_failure
2751916.5214353,fault_code_A86VB,758493.270066871,op_mode_137,48025452.3309098,-2.52669982767577,no_failure
-5012.04838155278,fault_code_KYTY4,66284.7531385327,op_mode_110,1169159966.07979,207231978.047884,no_failure
35534.5502183712,fault_code_HATB8,-17093.0816395127,op_mode_130,-2698.00868536444,1539305.07999406,no_failure
8529576.1845529,fault_code_K051L,-235.767202107015,op_mode_14,-3924.10342771192,417270.879855636,no_failure
127342783.242499,fault_code_VIYAO,-792.36995271678,op_mode_89,-4153.35125395729,-3123.82219769015,no_failure
-2067.831124947,fault_code_ZW1HB,300448347.113282,op_mode_150,2276.24861959454,1655.3469667322,no_failure
121.310345363199,fault_code_DH0A2,-5.55930497054487,op_mode_126,46657.285697336,1.03255356749077,no_failure
83726203.3077109,fault_code_DGPS5,4.48649234322013,op_mode_143,2241580.80218173,18424867.1520959,no_failure
240903.563912976,fault_code_983JT,-310.63818480914,op_mode_37,255909137.692592,175023668.270825,no_failure
160566681.540926,fault_code_HG24J,-21031.7304754532,op_mode_108,5887016092.5413,-6591.05685705493,no_failure
144796714.341319,fault_code_YS4R4,12026083.8150672,op_mode_126,566719808.831546,-747.388784062089,no_failure
546.868921576914,fault_code_DHYCS,-898.526718708469,op_mode_62,-1107.03645725147,20208.269839051,no_failure
-3424.12493389632,fault_code_GZBWQ,-13.7118086032967,op_mode_128,-6588.19975490524,-102.349479245515,no_failure
-548.383432032945,fault_code_XG82M,525395.517338931,op_mode_140,125141.177303469,-0.245844055602106,no_failure
-3997.19599440738,fault_code_VIYAO,12815488.8375724,op_mode_37,-53739.3541750184,-2199.73597276157,no_failure
-1957.3152832887,fault_code_HLPOY,-250.066222021583,op_mode_130,224277.04022624,-2461.17181599845,no_failure
-645.416376770716,fault_code_VIYAO,-1.74790415071553,op_mode_69,-950.512391535994,-231.465447297441,no_failure
-1180.77229284673,fault_code_M4LX7,-573.802160090967,op_mode_93,81711.5452813052,-0.241586834822848,no_failure
467824.653817494,fault_code_FXLZN,159999069.043555,op_mode_14,-84865.3225645581,-15.6472282757907,no_failure
-98.10656008002,fault_code_LT1Z0,2.61929929746135,op_mode_81,31179481.2805403,52231.89099732,no_failure
-14261.5551602237,fault_code_EFBJU,819.102039484578,op_mode_110,-4080.19520049416,330950.218230475,no_failure
2772574.68814214,fault_code_DH0A2,-1352.42866346739,op_mode_77,-33510.301436598,-742.698669519809,no_failure
83122.6684499626,fault_code_6M4HA,-20021.3012708024,op_mode_143,-8648.26240708547,-1288.62828133358,no_failure
-385.589088319102,fault_code_ZYYVW,735.413867902213,op_mode_106,-6877.90201313816,-12001.019350591,no_failure
114252586.399097,fault_code_7XTYF,461283.68713505,op_mode_14,-65139.5832325978,-43.4940823992163,no_failure
53561.5719435993,fault_code_UVMVX,66137.5840005233,op_mode_43,3108770.66980106,-1.85156987619523,no_failure
17310.5402869794,fault_code_5UHHM,-2047.18022779339,op_mode_45,1596284.8571879,100.221715453014,no_failure
55581.1333362469,fault_code_GBOKZ,-1.95347451632003,op_mode_145,3437992.33595213,-29.2885800187984,no_failure
140970.642456162,fault_code_PS9QQ,804382.412667803,op_mode_80,444528.117743224,174.179999113888,no_failure
-1723.72471233222,fault_code_8343F,-489.892341213693,op_mode_135,-1153.89097689211,572.353661543059,no_failure
-494.221855809808,fault_code_YS1PE,51290.4067522942,op_mode_131,-2200.76416936647,12482230.7238717,no_failure
598641.68622398,fault_code_WQHCB,-0.995980058236088,op_mode_40,11458178.9101238,1476.43097518766,no_failure
231405.521984053,fault_code_SK9V8,-3344.82048448771,op_mode_135,98001035.9492151,-69.4651298619386,no_failure
-250.376484583034,fault_code_GABY8,-3646.32325583412,op_mode_140,18066756.2992693,2173.76188389059,no_failure
-18334.9445511974,fault_code_TQKVB,-6.82931766688846,op_mode_15,5718733.37665226,-2781.36130385444,no_failure
-1886.52152812356,fault_code_Y26RT,6974820.4006183,op_mode_144,369532.951453208,990754.945693575,no_failure
-64.2671334900983,fault_code_GZBWQ,34163.3515024993,op_mode_45,-661.838408822724,-0.525496885914187,no_failure
-5821.67026846629,fault_code_8IKRX,-1969.20740941323,op_mode_85,-23388.4878494603,1393067.96664149,no_failure
-210.647938932836,fault_code_V99M8,157834.540113443,op_mode_92,291819.011756307,-1.75543483305958,no_failure
-1482.40013837847,fault_code_SKWTZ,57854.4693524894,op_mode_129,-56352.7094250202,9035348.07104629,no_failure
-588.304340980321,fault_code_ZW1HB,48945.4147583203,op_mode_21,1806483.48799678,5637.02935121978,no_failure
23262466.3669494,fault_code_AE7GF,30852964.108695,op_mode_124,2874814.2998831,190682.594154193,no_failure
-972.511876452791,fault_code_7IS3K,144944061.073279,op_mode_108,-9600.18832913674,-1775.49857064849,no_failure
-1959.14564155338,fault_code_6M4HA,2300533.74339078,op_mode_135,-1593.37225771985,-203.617700229189,no_failure
37811730.5400331,fault_code_WIHNS,759.457206479235,op_mode_62,-14125.8962138689,6135382.34546115,no_failure
1991058.89433421,fault_code_60NRW,-21.6784515934073,op_mode_82,-13165.2774607752,30677.0990513244,no_failure
2152261.03705018,fault_code_8IKRX,22079267.2361134,op_mode_23,-4211.04730619867,3787.97070477008,no_failure
-6450.25847425462,fault_code_NV64X,-349.429808361688,op_mode_71,-21306.0442486121,-1480.49318445615,no_failure
-6899.79381545202,fault_code_GABY8,-12.214942933313,op_mode_131,-33470.6840207778,2375000.45830611,no_failure
-9785.14392049573,fault_code_66H3A,30611956.8165446,op_mode_132,570472536.656672,-17344.367799134,no_failure
92016063.3411663,fault_code_HG24J,-235414.066171821,op_mode_44,-2240.85003216649,15053.5878320562,no_failure
464916.952882543,fault_code_WT2H5,862907.832990317,op_mode_125,18061737.5002353,-311.030399304931,no_failure
10609.7664108726,fault_code_HBL5G,-1155.09477751203,op_mode_80,170546292.81807,-7.97041996218502,no_failure
-205.012498241047,fault_code_T1LIY,970396.021999883,op_mode_138,3573937.8620447,-3636.41784409648,no_failure
15585.9891640008,fault_code_IGEMC,31337.2105577648,op_mode_127,-13385.5691459981,191090.921437392,no_failure
128795.329324523,fault_code_RBJH5,-528.46411768564,op_mode_38,-357.700154923016,27100.8400134234,no_failure
19498609.9032554,fault_code_8343F,-150.30432796017,op_mode_130,-14590.5562762022,-349.074191185967,no_failure
-495.143136596869,fault_code_YI656,-473.083220689375,op_mode_130,517647.801860741,-0.829597243337354,no_failure
-102.000424598298,fault_code_WT2H5,-436.62270372494,op_mode_129,-17833.9915133747,5270643.01383029,no_failure
-274.855944911489,fault_code_8YCAY,-54.9936776123975,op_mode_12,2550742.72813124,-201.995373334089,no_failure
125020617.341037,fault_code_B5ILY,-1.22756740589225,op_mode_105,-46471.9606865479,-958.874866527796,no_failure
-2925.32355764262,fault_code_M9CEG,576.842449169967,op_mode_100,79044738.5453317,27963773.7222443,no_failure
-3674.74731886217,fault_code_6QSG7,98549887.258072,op_mode_71,3755043.04493352,-1378.05032074218,no_failure
20866.3288008387,fault_code_7IS3K,-385.579685661992,op_mode_138,240615.874148169,-344.516514547784,no_failure
14199215.2135551,fault_code_NOT2C,-4.65295676201248,op_mode_62,353030.975426973,-4517.24787492831,no_failure
-872.165600306448,fault_code_DHYCS,2168200.59655428,op_mode_94,-3526.13203372539,2259449.32527796,no_failure
-1542.49046766166,fault_code_KWEFC,70.907009409093,op_mode_14,23156116.1010732,2169.57081356294,no_failure
66432.4560664504,fault_code_UVLGM,-1205.30257905632,op_mode_121,-9134.79774999172,-2041.48922432409,no_failure
23836464.6496756,fault_code_T26Q7,-728.95438486026,op_mode_138,-96141.5600902134,-41534.9813471598,no_failure
-7981.36046331453,fault_code_99HUK,-1096.47520841882,op_mode_129,-36296.8008489051,-3714.07451704661,no_failure
156130.682814746,fault_code_YI656,774322.777920766,op_mode_116,-13083.4112724813,-2.28977119748847,no_failure
116869.453165078,fault_code_22QI9,38814328.7955009,op_mode_80,-12442.4831950329,7807996.57272945,no_failure
634095.911705823,fault_code_IM9EB,20537718.6489818,op_mode_142,10336104.9588803,-2688.40568687363,no_failure
26545700.4853253,fault_code_QKYCE,60933056.6773651,op_mode_136,6133319959.3887,-3256.54517679499,no_failure
48373425.2649703,fault_code_O8UNZ,-0.681524354791895,op_mode_127,59500531.9316277,93197.0005046097,no_failure
1248266.16040305,fault_code_ZYYVW,24947.2242806032,op_mode_5,2579327.69291085,-779.264633423925,no_failure
-1814.22987093044,fault_code_B5ILY,-439.573812438768,op_mode_17,-22506.5903987364,-727.147674699736,no_failure
80526892.0192446,fault_code_9A40P,-33769.8742203406,op_mode_142,-42636.8573167739,14187.0514260583,no_failure
-901.764333018631,fault_code_VIYAO,-33.4747952761422,op_mode_9,-595.382638922773,9157.88272635708,no_failure
-89.4277854423066,fault_code_0PHGS,-8359.74825104706,op_mode_97,742067646.752672,2820.1056785949,no_failure
1504.84418063745,fault_code_WT2H5,3850954.42673449,op_mode_138,-79.0946151646516,7459.11205499564,no_failure
127385934.403961,fault_code_3CEGM,29666.8288993293,op_mode_137,-62799.5767227636,-591.919299539337,no_failure
-426.753805991735,fault_code_EMS52,-4401.22453693433,op_mode_131,15574182.4556129,-84.9683098360342,no_failure
-409.258448631594,fault_code_983JT,3957.71674077381,op_mode_124,-2375.19320760722,803577.862171937,no_failure
-787.707281267866,fault_code_I2E13,33159.5482027544,op_mode_120,989306.664371758,-4.21891658500085,no_failure
-2127.53936568796,fault_code_X22WQ,-690983.280871941,op_mode_43,-442179.259879566,3654037.96626309,no_failure
-497.348359830398,fault_code_FXLZN,132968044.191579,op_mode_43,1867220644.037,53738.4394326783,no_failure
-941.42436804582,fault_code_X22WQ,-23.9988316265775,op_mode_122,-3512.81271100653,-2.74007998731936,no_failure
87.4462495362325,fault_code_KBJOM,-21345.1958524969,op_mode_23,4164403774.52478,-40306.2903672711,no_failure
-5285.96915703117,fault_code_YRPZX,-2.84711751445916,op_mode_120,8077639.44223311,4388052.22812467,no_failure
114386.505202482,fault_code_IC14Z,5649742.35787143,op_mode_53,-2437.72613584314,-748.439365943781,no_failure
14062787.7321326,fault_code_0GZ00,7383657.86923726,op_mode_24,-258791.117360097,683679.551186269,no_failure
3256.35154952707,fault_code_MS3BF,12735.2726919539,op_mode_138,40847.5681793243,-0.653736215709639,no_failure
61714.2294001966,fault_code_VQLDH,-1398.27936960799,op_mode_41,-2.24621644569537,23481930.8227259,no_failure
-869.944246410018,fault_code_YI656,7541058.7615502,op_mode_17,13500217.3970589,90674.9110332061,no_failure
95331645.6328235,fault_code_Y8TPP,134316.554050107,op_mode_45,-36224.5696542445,-976.27434471337,no_failure
77979.0580797986,fault_code_XG82M,950642.770742986,op_mode_128,53771124.1753742,-21.3063574999285,no_failure
5976071.74711387,fault_code_PNQBF,-0.0720362925469262,op_mode_134,518007263.246381,-167.232854209062,no_failure
1130.63771791869,fault_code_GGE73,-809.43599355143,op_mode_136,257640.310523494,-0.129943470623273,no_failure
-234.510307008973,fault_code_9UU40,-873.589081990562,op_mode_104,-282.273849729506,195.915535578287,no_failure
